,datetime,type,direction,high,low,Retested
356,2024-12-13 21:07:00,Fair Value Gap,bearish,1.04881,1.0488,False
357,2024-12-13 21:09:00,Fair Value Gap,bullish,1.04909,1.0488,False
358,2024-12-13 21:11:00,Fair Value Gap,bullish,1.04912,1.049,False
359,2024-12-13 21:37:00,Fair Value Gap,bearish,1.04916,1.04904,False
360,2024-12-13 21:38:00,Fair Value Gap,bearish,1.04891,1.04885,False
361,2024-12-13 21:52:00,Fair Value Gap,bearish,1.04881,1.04868,False
362,2024-12-13 22:01:00,Fair Value Gap,bullish,1.04886,1.04884,False
363,2024-12-13 22:18:00,Fair Value Gap,bullish,1.0493,1.04929,False
364,2024-12-13 22:21:00,Fair Value Gap,bearish,1.0493,1.04927,False
365,2024-12-13 22:26:00,Order Block,bullish,1.04922,1.04903,False
366,2024-12-13 22:42:00,Order Block,bearish,1.04935,1.04909,False
367,2024-12-13 22:43:00,Fair Value Gap,bullish,1.0492,1.04917,False
368,2024-12-13 22:54:00,Fair Value Gap,bearish,1.04901,1.04895,False
369,2024-12-13 23:08:00,Fair Value Gap,bullish,1.04913,1.0491,False
370,2024-12-13 23:28:00,Fair Value Gap,bullish,1.04922,1.04919,False
371,2024-12-13 23:29:00,Fair Value Gap,bullish,1.04947,1.04933,False
372,2024-12-13 23:31:00,Fair Value Gap,bullish,1.04949,1.04945,False
373,2024-12-13 23:33:00,Fair Value Gap,bullish,1.04983,1.04971,False
374,2024-12-13 23:39:00,Fair Value Gap,bullish,1.05112,1.05006,False
375,2024-12-13 23:41:00,Fair Value Gap,bullish,1.05139,1.05021,False
376,2024-12-13 23:48:00,Fair Value Gap,bearish,1.05144,1.05128,False
377,2024-12-13 23:49:00,Fair Value Gap,bearish,1.05113,1.05104,False
378,2024-12-13 23:57:00,Fair Value Gap,bullish,1.05127,1.05104,False
379,2024-12-13 23:58:00,Fair Value Gap,bullish,1.05145,1.05141,False
380,2024-12-14 00:11:00,Fair Value Gap,bullish,1.05198,1.05188,False
381,2024-12-14 00:12:00,Order Block,bullish,1.05198,1.05065,False
382,2024-12-14 00:21:00,Fair Value Gap,bearish,1.05194,1.05188,False
383,2024-12-14 00:31:00,Fair Value Gap,bearish,1.05152,1.05144,False
384,2024-12-14 00:36:00,Order Block,bearish,1.05175,1.05107,False
385,2024-12-14 00:36:00,Fair Value Gap,bullish,1.05142,1.05138,False
386,2024-12-14 00:44:00,Fair Value Gap,bullish,1.05171,1.05167,False
387,2024-12-14 00:46:00,Order Block,bullish,1.05163,1.05109,False
388,2024-12-14 00:56:00,Fair Value Gap,bearish,1.05137,1.05127,False
389,2024-12-14 00:59:00,Fair Value Gap,bearish,1.05103,1.05066,False
390,2024-12-14 01:01:00,Fair Value Gap,bearish,1.05087,1.0506,False
391,2024-12-14 01:06:00,Fair Value Gap,bearish,1.0504,1.05031,False
392,2024-12-14 01:23:00,Fair Value Gap,bearish,1.04998,1.04997,False
393,2024-12-14 01:27:00,Fair Value Gap,bearish,1.04983,1.04977,False
394,2024-12-14 01:34:00,Fair Value Gap,bearish,1.0495,1.04917,False
395,2024-12-14 01:36:00,Fair Value Gap,bearish,1.04919,1.04911,False
396,2024-12-14 01:46:00,Fair Value Gap,bullish,1.04935,1.04928,False
397,2024-12-14 01:49:00,Fair Value Gap,bearish,1.0493,1.04926,False
398,2024-12-14 01:51:00,Fair Value Gap,bearish,1.04918,1.04915,False
399,2024-12-14 01:56:00,Fair Value Gap,bullish,1.04916,1.04904,False
400,2024-12-14 01:59:00,Fair Value Gap,bearish,1.04909,1.04871,False
401,2024-12-14 02:01:00,Fair Value Gap,bearish,1.04904,1.04857,False
402,2024-12-14 02:16:00,Fair Value Gap,bullish,1.04898,1.04886,False
403,2024-12-14 02:17:00,Fair Value Gap,bullish,1.04912,1.04904,False
404,2024-12-14 02:22:00,Fair Value Gap,bearish,1.04929,1.04921,False
405,2024-12-14 02:23:00,Fair Value Gap,bearish,1.04911,1.04887,False
406,2024-12-14 02:31:00,Fair Value Gap,bullish,1.04894,1.04892,False
407,2024-12-14 02:49:00,Fair Value Gap,bearish,1.04883,1.04856,False
408,2024-12-14 02:51:00,Fair Value Gap,bearish,1.04864,1.04847,False
409,2024-12-14 02:52:00,Order Block,bearish,1.04962,1.04826,False
410,2024-12-14 02:56:00,Fair Value Gap,bullish,1.04855,1.04853,False
411,2024-12-14 02:59:00,Fair Value Gap,bullish,1.04883,1.04872,False
412,2024-12-14 03:11:00,Fair Value Gap,bullish,1.04935,1.04908,False
413,2024-12-14 03:12:00,Fair Value Gap,bullish,1.04984,1.04953,False
414,2024-12-14 03:19:00,Fair Value Gap,bearish,1.04991,1.0496,False
415,2024-12-14 03:21:00,Fair Value Gap,bearish,1.04973,1.04971,False
416,2024-12-14 03:26:00,Fair Value Gap,bearish,1.0496,1.04956,False
417,2024-12-14 03:29:00,Fair Value Gap,bullish,1.04954,1.04949,False
418,2024-12-14 03:31:00,Fair Value Gap,bullish,1.0495,1.04949,False
419,2024-12-14 03:48:00,Fair Value Gap,bullish,1.05018,1.05007,False
420,2024-12-14 03:49:00,Fair Value Gap,bullish,1.05033,1.05026,False
421,2024-12-14 03:51:00,Order Block,bullish,1.0503,1.04929,False
422,2024-12-14 03:52:00,Fair Value Gap,bearish,1.05033,1.05026,False
423,2024-12-14 03:56:00,Fair Value Gap,bearish,1.05014,1.05003,False
424,2024-12-14 03:57:00,Fair Value Gap,bearish,1.04995,1.0499,False
425,2024-12-14 04:04:00,Fair Value Gap,bearish,1.04951,1.04948,False
426,2024-12-14 04:08:00,Order Block,bearish,1.04961,1.04927,False
427,2024-12-14 04:09:00,Fair Value Gap,bullish,1.0496,1.04958,False
428,2024-12-14 04:12:00,Order Block,bullish,1.04982,1.04929,False
429,2024-12-14 04:31:00,Fair Value Gap,bearish,1.04938,1.0493,False
430,2024-12-14 04:34:00,Order Block,bearish,1.0496,1.0493,False
431,2024-12-14 04:41:00,Fair Value Gap,bullish,1.04963,1.04957,False
432,2024-12-14 04:42:00,Fair Value Gap,bullish,1.04996,1.04973,False
433,2024-12-14 04:43:00,Order Block,bullish,1.05047,1.04939,False
434,2024-12-14 04:44:00,Fair Value Gap,bearish,1.04996,1.04988,False
435,2024-12-14 04:46:00,Fair Value Gap,bearish,1.04987,1.04972,False
436,2024-12-14 04:52:00,Order Block,bearish,1.04994,1.04949,False
437,2024-12-14 04:59:00,Order Block,bullish,1.04982,1.04946,False
438,2024-12-14 05:02:00,Fair Value Gap,bearish,1.04959,1.04958,False
439,2024-12-14 05:04:00,Fair Value Gap,bearish,1.04936,1.04925,False
440,2024-12-14 05:06:00,Fair Value Gap,bearish,1.04941,1.04921,False
441,2024-12-14 05:07:00,Order Block,bearish,1.04981,1.04899,False
442,2024-12-14 05:31:00,Fair Value Gap,bullish,1.04953,1.04944,False
443,2024-12-14 05:37:00,Fair Value Gap,bullish,1.04964,1.04962,False
444,2024-12-14 05:39:00,Order Block,bullish,1.04979,1.04941,False
445,2024-12-14 05:51:00,Order Block,bearish,1.04985,1.04944,False
446,2024-12-14 05:54:00,Fair Value Gap,bullish,1.04951,1.04949,False
447,2024-12-14 05:56:00,Fair Value Gap,bullish,1.04953,1.04948,False
448,2024-12-14 06:02:00,Fair Value Gap,bearish,1.04947,1.04946,False
449,2024-12-14 06:09:00,Fair Value Gap,bullish,1.0497,1.04968,False
450,2024-12-14 06:12:00,Fair Value Gap,bullish,1.05006,1.05002,False
451,2024-12-14 06:13:00,Order Block,bullish,1.0503,1.04929,False
452,2024-12-14 06:19:00,Fair Value Gap,bearish,1.05012,1.05007,False
453,2024-12-14 06:44:00,Fair Value Gap,bearish,1.04949,1.04943,False
454,2024-12-14 06:46:00,Fair Value Gap,bearish,1.04946,1.04937,False
455,2024-12-14 06:54:00,Fair Value Gap,bullish,1.04933,1.0493,False
456,2024-12-14 06:54:00,Order Block,bearish,1.04966,1.04915,False
457,2024-12-14 06:59:00,Fair Value Gap,bullish,1.04944,1.04943,False
458,2024-12-14 07:21:00,Fair Value Gap,bullish,1.04947,1.04941,False
459,2024-12-14 07:26:00,Fair Value Gap,bearish,1.04959,1.04958,False
460,2024-12-14 07:49:00,Fair Value Gap,bullish,1.04958,1.04957,False
461,2024-12-14 08:21:00,Fair Value Gap,bullish,1.04993,1.04981,False
462,2024-12-14 08:27:00,Order Block,bullish,1.05032,1.05005,False
463,2024-12-14 08:29:00,Fair Value Gap,bearish,1.05015,1.05011,False
464,2024-12-14 08:31:00,Fair Value Gap,bearish,1.05013,1.05007,False
465,2024-12-14 08:32:00,Order Block,bearish,1.05037,1.04994,False
466,2024-12-14 08:46:00,Fair Value Gap,bullish,1.05022,1.0502,False
467,2024-12-14 08:59:00,Fair Value Gap,bearish,1.0499,1.04907,False
468,2024-12-16 09:31:00,Fair Value Gap,bearish,1.05008,1.04921,False
469,2024-12-16 09:32:00,Fair Value Gap,bullish,1.05067,1.04907,False
470,2024-12-16 10:17:00,Fair Value Gap,bullish,1.05057,1.04921,False
471,2024-12-16 10:34:00,Fair Value Gap,bullish,1.05063,1.05061,False
472,2024-12-16 10:59:00,Fair Value Gap,bullish,1.05107,1.05102,False
473,2024-12-16 11:01:00,Fair Value Gap,bullish,1.0511,1.05101,False
474,2024-12-16 11:34:00,Fair Value Gap,bullish,1.05135,1.05133,False
475,2024-12-16 11:36:00,Fair Value Gap,bullish,1.05142,1.05136,False
476,2024-12-16 11:37:00,Fair Value Gap,bullish,1.0516,1.05151,False
477,2024-12-16 11:53:00,Fair Value Gap,bullish,1.0516,1.05158,False
478,2024-12-16 12:09:00,Fair Value Gap,bullish,1.05172,1.05148,False
479,2024-12-16 12:11:00,Fair Value Gap,bullish,1.05181,1.0515,False
480,2024-12-16 13:02:00,Fair Value Gap,bullish,1.05188,1.05185,False
481,2024-12-16 13:09:00,Fair Value Gap,bullish,1.05204,1.052,False
482,2024-12-16 13:11:00,Fair Value Gap,bullish,1.05217,1.05203,False
483,2024-12-16 13:12:00,Order Block,bullish,1.05194,1.05169,False
484,2024-12-16 13:24:00,Fair Value Gap,bearish,1.05172,1.05164,False
485,2024-12-16 13:26:00,Fair Value Gap,bearish,1.05169,1.05155,False
486,2024-12-16 13:52:00,Order Block,bearish,1.0514,1.05102,False
487,2024-12-16 14:16:00,Fair Value Gap,bullish,1.05142,1.05139,False
488,2024-12-16 14:18:00,Order Block,bullish,1.05157,1.05117,False
489,2024-12-16 14:19:00,Fair Value Gap,bearish,1.05134,1.05118,False
490,2024-12-16 14:27:00,Order Block,bearish,1.05126,1.0512,False
491,2024-12-16 14:32:00,Fair Value Gap,bearish,1.05106,1.05105,False
492,2024-12-16 14:44:00,Fair Value Gap,bearish,1.05123,1.05121,False
493,2024-12-16 15:14:00,Fair Value Gap,bullish,1.05148,1.05146,False
494,2024-12-16 15:26:00,Fair Value Gap,bearish,1.05148,1.05144,False
495,2024-12-16 15:34:00,Fair Value Gap,bullish,1.05155,1.05154,False
496,2024-12-16 15:37:00,Order Block,bullish,1.05134,1.0513,False
497,2024-12-16 15:38:00,Fair Value Gap,bearish,1.05151,1.0515,False
498,2024-12-16 15:47:00,Order Block,bearish,1.05152,1.05136,False
499,2024-12-16 15:54:00,Fair Value Gap,bullish,1.05132,1.0513,False
500,2024-12-16 15:56:00,Fair Value Gap,bullish,1.05138,1.05133,False
501,2024-12-16 15:57:00,Fair Value Gap,bullish,1.05151,1.05146,False
502,2024-12-16 16:37:00,Fair Value Gap,bullish,1.05203,1.05202,False
503,2024-12-16 16:43:00,Order Block,bullish,1.05216,1.05163,False
504,2024-12-16 16:49:00,Fair Value Gap,bearish,1.05203,1.052,False
505,2024-12-16 16:51:00,Fair Value Gap,bearish,1.05201,1.05196,False
506,2024-12-16 17:09:00,Fair Value Gap,bearish,1.0517,1.05165,False
507,2024-12-16 17:19:00,Fair Value Gap,bearish,1.05152,1.05151,False
508,2024-12-16 17:24:00,Order Block,bearish,1.05177,1.05132,False
509,2024-12-16 17:31:00,Order Block,bullish,1.05191,1.05136,False
510,2024-12-16 17:41:00,Order Block,bearish,1.05169,1.05122,False
511,2024-12-16 17:49:00,Fair Value Gap,bullish,1.05136,1.0513,False
512,2024-12-16 17:57:00,Fair Value Gap,bearish,1.05139,1.05138,False
513,2024-12-16 18:18:00,Fair Value Gap,bullish,1.05175,1.05162,False
514,2024-12-16 18:19:00,Order Block,bullish,1.05172,1.05124,False
515,2024-12-16 18:22:00,Fair Value Gap,bullish,1.0519,1.05187,False
516,2024-12-16 18:26:00,Fair Value Gap,bearish,1.05189,1.05188,False
517,2024-12-16 18:33:00,Fair Value Gap,bearish,1.05169,1.05153,False
518,2024-12-16 18:34:00,Fair Value Gap,bearish,1.0514,1.05137,False
519,2024-12-16 18:36:00,Fair Value Gap,bearish,1.05131,1.05126,False
520,2024-12-16 18:52:00,Fair Value Gap,bearish,1.05138,1.05131,False
521,2024-12-16 18:53:00,Fair Value Gap,bearish,1.05122,1.051,False
522,2024-12-16 18:54:00,Fair Value Gap,bearish,1.05093,1.0508,False
523,2024-12-16 18:56:00,Fair Value Gap,bearish,1.05071,1.05066,False
524,2024-12-16 19:01:00,Fair Value Gap,bullish,1.05065,1.05063,False
525,2024-12-16 19:12:00,Fair Value Gap,bearish,1.05059,1.05052,False
526,2024-12-16 19:14:00,Order Block,bearish,1.0511,1.05042,False
527,2024-12-16 19:21:00,Fair Value Gap,bullish,1.05081,1.05065,False
528,2024-12-16 19:29:00,Fair Value Gap,bullish,1.05151,1.05094,False
529,2024-12-16 19:31:00,Fair Value Gap,bullish,1.05182,1.05096,False
530,2024-12-16 19:32:00,Order Block,bullish,1.05112,1.05064,False
531,2024-12-16 19:42:00,Fair Value Gap,bearish,1.05174,1.05155,False
532,2024-12-16 19:44:00,Fair Value Gap,bearish,1.05124,1.05115,False
533,2024-12-16 19:54:00,Fair Value Gap,bearish,1.05102,1.05085,False
534,2024-12-16 19:57:00,Order Block,bearish,1.05142,1.05095,False
535,2024-12-16 20:06:00,Fair Value Gap,bullish,1.05129,1.05123,False
536,2024-12-16 20:09:00,Fair Value Gap,bullish,1.05174,1.05163,False
537,2024-12-16 20:12:00,Order Block,bullish,1.05201,1.05096,False
538,2024-12-16 20:26:00,Order Block,bearish,1.05155,1.0514,False
539,2024-12-16 20:34:00,Order Block,bullish,1.05157,1.05115,False
540,2024-12-16 20:36:00,Fair Value Gap,bearish,1.05145,1.05144,False
541,2024-12-16 20:37:00,Fair Value Gap,bearish,1.0513,1.05121,False
542,2024-12-16 20:52:00,Fair Value Gap,bearish,1.05068,1.05057,False
543,2024-12-16 20:56:00,Fair Value Gap,bullish,1.05057,1.05056,False
544,2024-12-16 21:11:00,Fair Value Gap,bearish,1.05048,1.05029,False
545,2024-12-16 21:12:00,Fair Value Gap,bearish,1.05019,1.05017,False
546,2024-12-16 21:26:00,Fair Value Gap,bearish,1.05019,1.0501,False
547,2024-12-16 21:44:00,Fair Value Gap,bearish,1.04967,1.04946,False
548,2024-12-16 21:49:00,Fair Value Gap,bearish,1.04933,1.04924,False
549,2024-12-16 21:51:00,Fair Value Gap,bearish,1.04922,1.04919,False
550,2024-12-16 22:16:00,Fair Value Gap,bullish,1.04915,1.0491,False
551,2024-12-16 22:22:00,Fair Value Gap,bearish,1.04911,1.04903,False
552,2024-12-16 22:29:00,Fair Value Gap,bearish,1.04905,1.04904,False
553,2024-12-16 22:42:00,Fair Value Gap,bearish,1.04888,1.04886,False
554,2024-12-16 22:51:00,Fair Value Gap,bearish,1.04866,1.04853,False
555,2024-12-16 22:53:00,Order Block,bearish,1.04889,1.04831,False
556,2024-12-16 22:54:00,Fair Value Gap,bullish,1.04867,1.04863,False
557,2024-12-16 22:56:00,Fair Value Gap,bullish,1.04874,1.04867,False
558,2024-12-16 22:57:00,Fair Value Gap,bullish,1.04884,1.04879,False
559,2024-12-16 22:58:00,Fair Value Gap,bullish,1.04899,1.04893,False
560,2024-12-16 23:04:00,Fair Value Gap,bullish,1.04933,1.04919,False
561,2024-12-16 23:19:00,Order Block,bullish,1.04982,1.04942,False
562,2024-12-16 23:21:00,Order Block,bearish,1.0498,1.04965,False
563,2024-12-16 23:21:00,Fair Value Gap,bearish,1.04965,1.04954,False
564,2024-12-16 23:31:00,Fair Value Gap,bearish,1.04958,1.04948,False
565,2024-12-16 23:34:00,Fair Value Gap,bullish,1.04966,1.04964,False
566,2024-12-16 23:36:00,Fair Value Gap,bullish,1.04976,1.0497,False
567,2024-12-16 23:48:00,Order Block,bullish,1.05004,1.04953,False
568,2024-12-16 23:49:00,Fair Value Gap,bearish,1.04991,1.04976,False
569,2024-12-16 23:56:00,Fair Value Gap,bearish,1.04961,1.04956,False
570,2024-12-17 00:01:00,Fair Value Gap,bullish,1.0495,1.04931,False
571,2024-12-17 00:01:00,Order Block,bearish,1.04985,1.04902,False
572,2024-12-17 00:02:00,Fair Value Gap,bullish,1.04974,1.04959,False
573,2024-12-17 00:21:00,Fair Value Gap,bullish,1.05009,1.05001,False
574,2024-12-17 00:32:00,Order Block,bullish,1.05027,1.05005,False
575,2024-12-17 00:48:00,Order Block,bearish,1.05026,1.04986,False
576,2024-12-17 00:49:00,Fair Value Gap,bullish,1.05025,1.04995,False
577,2024-12-17 00:51:00,Fair Value Gap,bullish,1.05025,1.05005,False
578,2024-12-17 00:54:00,Fair Value Gap,bearish,1.05036,1.05035,False
579,2024-12-17 01:02:00,Order Block,bullish,1.05072,1.05014,False
580,2024-12-17 01:12:00,Fair Value Gap,bearish,1.05025,1.05023,False
581,2024-12-17 01:13:00,Fair Value Gap,bearish,1.0501,1.04997,False
582,2024-12-17 01:21:00,Fair Value Gap,bearish,1.04959,1.04932,False
583,2024-12-17 01:22:00,Fair Value Gap,bearish,1.0492,1.04907,False
584,2024-12-17 01:31:00,Fair Value Gap,bearish,1.049,1.04898,False
585,2024-12-17 01:44:00,Fair Value Gap,bearish,1.04869,1.04837,False
586,2024-12-17 01:46:00,Fair Value Gap,bearish,1.04866,1.04811,False
587,2024-12-17 01:52:00,Order Block,bearish,1.04811,1.04884,False
588,2024-12-17 01:54:00,Fair Value Gap,bullish,1.04812,1.04811,False
589,2024-12-17 01:56:00,Fair Value Gap,bullish,1.04823,1.0482,False
590,2024-12-17 02:04:00,Fair Value Gap,bullish,1.04859,1.04857,False
591,2024-12-17 02:07:00,Fair Value Gap,bullish,1.0489,1.04889,False
592,2024-12-17 02:16:00,Order Block,bullish,1.04913,1.04872,False
593,2024-12-17 02:17:00,Fair Value Gap,bearish,1.04887,1.04881,False
594,2024-12-17 02:18:00,Fair Value Gap,bearish,1.04858,1.04853,False
595,2024-12-17 02:21:00,Fair Value Gap,bullish,1.04878,1.04853,False
596,2024-12-17 02:21:00,Order Block,bearish,1.04922,1.04829,False
597,2024-12-17 02:24:00,Fair Value Gap,bullish,1.04912,1.04906,False
598,2024-12-17 02:26:00,Fair Value Gap,bullish,1.04931,1.04912,False
599,2024-12-17 02:27:00,Fair Value Gap,bullish,1.04952,1.04947,False
600,2024-12-17 02:29:00,Fair Value Gap,bullish,1.04979,1.04975,False
601,2024-12-17 02:39:00,Fair Value Gap,bullish,1.05022,1.05015,False
602,2024-12-17 02:41:00,Fair Value Gap,bullish,1.0504,1.05035,False
603,2024-12-17 02:42:00,Fair Value Gap,bullish,1.05087,1.05046,False
604,2024-12-17 02:44:00,Order Block,bullish,1.05125,1.04964,False
605,2024-12-17 02:57:00,Fair Value Gap,bearish,1.05063,1.05056,False
606,2024-12-17 02:59:00,Fair Value Gap,bullish,1.05085,1.05056,False
607,2024-12-17 03:01:00,Fair Value Gap,bullish,1.05092,1.05075,False
608,2024-12-17 03:14:00,Fair Value Gap,bearish,1.05055,1.05026,False
609,2024-12-17 03:16:00,Fair Value Gap,bearish,1.05039,1.05024,False
610,2024-12-17 03:19:00,Fair Value Gap,bullish,1.05029,1.0502,False
611,2024-12-17 03:24:00,Fair Value Gap,bearish,1.05026,1.0501,False
612,2024-12-17 03:26:00,Fair Value Gap,bearish,1.05022,1.04974,False
613,2024-12-17 03:28:00,Order Block,bearish,1.05061,1.04953,False
614,2024-12-17 03:29:00,Fair Value Gap,bullish,1.05023,1.04985,False
615,2024-12-17 03:31:00,Fair Value Gap,bullish,1.05025,1.05005,False
616,2024-12-17 03:33:00,Order Block,bullish,1.05005,1.05023,False
617,2024-12-17 03:34:00,Fair Value Gap,bearish,1.05044,1.05018,False
618,2024-12-17 03:36:00,Fair Value Gap,bearish,1.05033,1.05018,False
619,2024-12-17 03:37:00,Fair Value Gap,bearish,1.04997,1.04996,False
620,2024-12-17 03:39:00,Fair Value Gap,bullish,1.04999,1.04996,False
621,2024-12-17 03:39:00,Order Block,bearish,1.05018,1.04971,False
622,2024-12-17 03:41:00,Fair Value Gap,bullish,1.05007,1.05004,False
623,2024-12-17 03:52:00,Fair Value Gap,bullish,1.05109,1.05087,False
624,2024-12-17 04:08:00,Fair Value Gap,bullish,1.05103,1.05094,False
625,2024-12-17 04:13:00,Fair Value Gap,bullish,1.05117,1.05103,False
626,2024-12-17 04:16:00,Fair Value Gap,bullish,1.0514,1.05139,False
627,2024-12-17 04:17:00,Fair Value Gap,bullish,1.05175,1.05159,False
628,2024-12-17 04:19:00,Order Block,bullish,1.05211,1.05062,False
629,2024-12-17 04:19:00,Fair Value Gap,bearish,1.05175,1.05174,False
630,2024-12-17 04:23:00,Fair Value Gap,bearish,1.05144,1.05129,False
631,2024-12-17 04:27:00,Fair Value Gap,bullish,1.05126,1.05123,False
632,2024-12-17 04:37:00,Fair Value Gap,bearish,1.05091,1.05088,False
633,2024-12-17 04:42:00,Order Block,bearish,1.05088,1.05066,False
634,2024-12-17 04:47:00,Fair Value Gap,bullish,1.05105,1.05103,False
635,2024-12-17 04:49:00,Fair Value Gap,bearish,1.05105,1.05089,False
636,2024-12-17 04:56:00,Fair Value Gap,bullish,1.05097,1.05094,False
637,2024-12-17 04:58:00,Order Block,bullish,1.05115,1.0507,False
638,2024-12-17 05:26:00,Fair Value Gap,bearish,1.0509,1.05086,False
639,2024-12-17 05:37:00,Fair Value Gap,bearish,1.05073,1.05072,False
640,2024-12-17 05:41:00,Fair Value Gap,bullish,1.05069,1.05068,False
641,2024-12-17 05:41:00,Order Block,bearish,1.051,1.05056,False
642,2024-12-17 05:44:00,Fair Value Gap,bullish,1.05092,1.0509,False
643,2024-12-17 05:54:00,Fair Value Gap,bullish,1.05137,1.05115,False
644,2024-12-17 05:56:00,Fair Value Gap,bullish,1.05144,1.05123,False
645,2024-12-17 05:57:00,Fair Value Gap,bullish,1.05178,1.0516,False
646,2024-12-17 05:58:00,Fair Value Gap,bullish,1.05191,1.0519,False
647,2024-12-17 05:59:00,Order Block,bullish,1.05215,1.05098,False
648,2024-12-17 06:03:00,Fair Value Gap,bearish,1.0518,1.05173,False
649,2024-12-17 06:34:00,Fair Value Gap,bearish,1.05127,1.05123,False
650,2024-12-17 06:36:00,Fair Value Gap,bearish,1.05125,1.05121,False
651,2024-12-17 06:47:00,Order Block,bearish,1.051,1.05083,False
652,2024-12-17 06:53:00,Fair Value Gap,bullish,1.05098,1.05095,False
653,2024-12-17 06:58:00,Order Block,bullish,1.05086,1.05081,False
654,2024-12-17 07:06:00,Order Block,bearish,1.05105,1.05096,False
655,2024-12-17 07:11:00,Order Block,bullish,1.05115,1.05086,False
656,2024-12-17 07:19:00,Order Block,bearish,1.05105,1.05085,False
657,2024-12-17 07:26:00,Fair Value Gap,bearish,1.05095,1.05094,False
658,2024-12-17 07:28:00,Fair Value Gap,bullish,1.05096,1.05094,False
659,2024-12-17 07:32:00,Order Block,bullish,1.05098,1.05081,False
660,2024-12-17 07:49:00,Order Block,bearish,1.05092,1.05083,False
661,2024-12-17 08:02:00,Order Block,bullish,1.05083,1.05079,False
