datetime,open,high,low,close
2024-12-11 07:25:00,1.052512,1.05278,1.05246,1.05271
2024-12-11 07:30:00,1.052707,1.05295,1.05266,1.0528
2024-12-11 07:35:00,1.05276,1.05307,1.05272,1.053008
2024-12-11 07:40:00,1.053008,1.0531,1.05289,1.05299
2024-12-11 07:45:00,1.052998,1.05305,1.05277,1.05288
2024-12-11 07:50:00,1.05288,1.05293,1.05255,1.052618
2024-12-11 07:55:00,1.05261,1.0529,1.05251,1.052647
2024-12-11 08:00:00,1.0526,1.05272,1.05249,1.05256
2024-12-11 08:05:00,1.052577,1.05263,1.05237,1.05252
2024-12-11 08:10:00,1.05252,1.05265,1.05244,1.052602
2024-12-11 08:15:00,1.05261,1.05268,1.05234,1.052392
2024-12-11 08:20:00,1.052393,1.05254,1.05234,1.052428
2024-12-11 08:25:00,1.052428,1.05289,1.05237,1.052707
2024-12-11 08:30:00,1.052697,1.05288,1.05263,1.052687
2024-12-11 08:35:00,1.052703,1.05292,1.05266,1.052863
2024-12-11 08:40:00,1.052852,1.0529,1.05254,1.052717
2024-12-11 08:45:00,1.052697,1.05279,1.05255,1.052623
2024-12-11 08:50:00,1.052637,1.05281,1.05258,1.052698
2024-12-11 08:55:00,1.052672,1.05296,1.05254,1.05273
2024-12-11 09:00:00,1.05268,1.05312,1.05234,1.052775
2024-12-11 09:05:00,1.05276,1.05314,1.05238,1.052787
2024-12-11 09:10:00,1.05277,1.05309,1.05244,1.0528
2024-12-11 09:15:00,1.05274,1.05308,1.05242,1.052745
2024-12-11 09:20:00,1.05274,1.05307,1.05239,1.05278
2024-12-11 09:25:00,1.052827,1.05308,1.0526,1.05276
2024-12-11 09:30:00,1.052798,1.05305,1.0526,1.0528
2024-12-11 09:35:00,1.05277,1.05311,1.0526,1.05286
2024-12-11 09:40:00,1.05285,1.05306,1.05265,1.05287
2024-12-11 09:45:00,1.05286,1.05301,1.05271,1.05287
2024-12-11 09:50:00,1.052872,1.05305,1.05268,1.05289
2024-12-11 09:55:00,1.05287,1.05305,1.05267,1.05287
2024-12-11 10:00:00,1.05286,1.05322,1.05269,1.052987
2024-12-11 10:05:00,1.052992,1.05309,1.05292,1.053028
2024-12-11 10:10:00,1.053003,1.05313,1.05291,1.053073
2024-12-11 10:15:00,1.053087,1.05321,1.05301,1.053122
2024-12-11 10:20:00,1.053133,1.05323,1.05304,1.053173
2024-12-11 10:25:00,1.053173,1.05323,1.05313,1.053177
2024-12-11 10:30:00,1.053177,1.05322,1.05311,1.053157
2024-12-11 10:35:00,1.053177,1.05323,1.0531,1.053187
2024-12-11 10:40:00,1.053177,1.05323,1.05303,1.053122
2024-12-11 10:45:00,1.053133,1.05323,1.05307,1.053163
2024-12-11 10:50:00,1.053163,1.05322,1.05302,1.05313
2024-12-11 10:55:00,1.053138,1.05319,1.05303,1.053127
2024-12-11 11:00:00,1.053138,1.05323,1.0528,1.053
2024-12-11 11:05:00,1.053,1.05301,1.05278,1.052842
2024-12-11 11:10:00,1.052842,1.05292,1.05275,1.05283
2024-12-11 11:15:00,1.0529,1.053,1.05279,1.05292
2024-12-11 11:20:00,1.0529,1.05306,1.05286,1.05299
2024-12-11 11:25:00,1.05298,1.05305,1.0528,1.05284
2024-12-11 11:30:00,1.05283,1.05304,1.05275,1.05292
2024-12-11 11:35:00,1.05291,1.05306,1.05285,1.05301
